2 0.29006362368844 
3 0.24599579499906113 
4 0.2191392378619792 
5 0.19956626475604253 
6 0.18538833210454353 
7 0.17376463541042228 
8 0.1644092789806818 
9 0.15640517222665115 
10 0.14956175053878576 
11 0.143553099499439 
12 0.13822387591655 
13 0.1334531422666923 
14 0.1291205915560263 
15 0.12518000921572972 
16 0.12154441567697222 
17 0.11819176304471427 
18 0.11506565330011763 
19 0.11214660168748485 
20 0.10940537745334372 
21 0.10681627613845161 
22 0.10437277602659 
23 0.10204066073088619 
24 0.0998307864774893 
25 0.09770255528635927 
26 0.09567768166780385 
27 0.09371349247182799 
28 0.09183517527900416 
29 0.09000412177637393 
30 0.08824122786705908 
31 0.08651856312410475 
32 0.08484508182900999 
33 0.08320992512036844 
34 0.08160354796898889 
35 0.08003726182501174 
36 0.07847861420943748 
37 0.07696391755798666 
38 0.07543606467577857 
39 0.0739556256087923 
40 0.07244281185928332 
41 0.07097709400978182 
42 0.06946440824294 
43 0.06799013409547777 
44 0.0664628431757 
45 0.06494866957052856 
46 0.06339311633355 
47 0.06178825748241999 
48 0.06019627840295 
49 0.05838300876936667 
50 0.0567855390994 
51 0.0540718161064 
