1	0.64186676
2	0.81467415
3	1.0301013
4	1.0834214
5	1.1011381
6	1.1265553
7	1.169605
8	1.1951227
9	1.2039453
10	1.2172305
11	1.2402873
12	1.258212
13	1.265904
14	1.2742506
15	1.2891636
16	1.302948
17	1.3099387
18	1.3158177
19	1.3262359
20	1.3373066
21	1.3437664
22	1.3482834
23	1.3558546
24	1.3649233
25	1.3709372
26	1.3746662
27	1.3802982
28	1.3877802
29	1.3933843
30	1.3966518
31	1.400912
32	1.4070824
33	1.4122843
34	1.4152835
35	1.418559
36	1.4236194
37	1.4284114
38	1.4312557
39	1.4338258
40	1.4379369
41	1.4423039
42	1.4450538
43	1.4471278
44	1.4504275
45	1.4543534
46	1.4570349
47	1.458771
48	1.4613814
49	1.4648536
50	1.4674667
51	1.4689854
52	1.4710185
53	1.4740302
54	1.4765579
55	1.4779475
56	1.4795075
57	1.4820604
58	1.4844756
59	1.485799
60	1.486983
61	1.4890884
62	1.491357
63	1.4926544
64	1.4935497
65	1.4952269
66	1.4973109
67	1.4986009
68	1.4992849
69	1.5005603
70	1.5024224
71	1.5037062
72	1.5042448
73	1.5051528
74	1.5067588
75	1.5080242
76	1.5084739
77	1.5090568
78	1.5103794
79	1.5116024
80	1.5120061
81	1.5123096
82	1.5133284
83	1.514477
84	1.5148649
85	1.5149388
86	1.5156441
87	1.516682
88	1.5170725
89	1.5169668
90	1.5173573
91	1.5182433
92	1.51864
93	1.5184023
94	1.5184871
95	1.5191817
96	1.5195776
97	1.5192526
98	1.5190496
99	1.5195152
100	1.5198901
101	1.5195155
102	1.5190506
103	1.519254
104	1.519579
105	1.5191832
106	1.518489
107	1.5184044
108	1.5186424
109	1.518246
110	1.5173604
111	1.5169699
112	1.517076
113	1.5166858
114	1.5156485
115	1.5149437
116	1.5148706
117	1.5144829
118	1.5133345
119	1.5123164
120	1.5120136
121	1.5116098
122	1.5103868
123	1.5090646
124	1.5084821
125	1.5080323
126	1.506767
127	1.5051613
128	1.5042533
129	1.5037147
130	1.5024309
131	1.5005688
132	1.4992933
133	1.4986092
134	1.4973194
135	1.4952352
136	1.4935583
137	1.4926627
138	1.491365
139	1.4890965
140	1.486991
141	1.4858069
142	1.4844832
143	1.4820677
144	1.4795146
145	1.4779543
146	1.4765644
147	1.4740364
148	1.4710244
149	1.4689913
150	1.4674722
151	1.4648592
152	1.4613865
153	1.4587761
154	1.4570394
155	1.4543579
156	1.4504315
157	1.4471314
158	1.445057
159	1.4423068
160	1.4379396
161	1.4338279
162	1.4312572
163	1.4284129
164	1.4236207
165	1.4185599
166	1.415284
167	1.4122847
168	1.4070826
169	1.4009118
170	1.3966512
171	1.3933834
172	1.3877792
173	1.3802967
174	1.3746644
175	1.3709348
176	1.3649206
177	1.3558518
178	1.3482803
179	1.343763
180	1.337303
181	1.3262322
182	1.3158137
183	1.3099344
184	1.3029434
185	1.2891587
186	1.2742454
187	1.2658985
188	1.2582065
189	1.240282
190	1.2172254
191	1.2039401
192	1.1951173
193	1.1695996
194	1.1265505
195	1.1011333
196	1.0834176
197	1.0300977
198	0.81467191
199	0.64186625

