1 0.46699047972217655 
2 0.5051732046978796 
3 0.5359696838675306 
4 0.5364876426852293 
5 0.526772859884149 
6 0.5281290714198478 
7 0.5344328533759334 
8 0.533499569356409 
9 0.5295930109569299 
10 0.5309218837547617 
11 0.5338666539650244 
12 0.53256648256435 
13 0.5304462515505386 
14 0.5318795073585525 
15 0.5335260759086758 
16 0.5320804722943612 
17 0.5308644789941428 
18 0.5323677087315 
19 0.5332617781139394 
20 0.531732352600125 
21 0.5311343492928066 
22 0.5326891385480667 
23 0.5330075667412414 
24 0.5314213729503928 
25 0.5313582833363703 
26 0.5329429996567692 
27 0.53271331249608 
28 0.53110272997875 
29 0.531596778730913 
30 0.533166007618409 
31 0.5323215225969047 
32 0.5307496650453499 
33 0.5319085148613686 
34 0.5333661018001667 
35 0.5317416936771177 
36 0.5303378622546876 
37 0.5323836279549333 
38 0.5335258688565715 
39 0.5307867650496924 
40 0.5298315893415834 
41 0.5332269322994545 
42 0.5335720926014 
43 0.5289385376914445 
44 0.529157764105875 
45 0.5351297242338572 
46 0.5331733148978334 
47 0.5239559899344 
48 0.52813026207425 
49 0.5427374720353333 
50 0.528756559034 
51 0.476420600608 
