1	0.82979405
2	0.75203095
3	0.83836079
4	0.88092466
5	0.91674124
6	0.99727704
7	1.0335663
8	1.1167254
9	1.1492442
10	1.2127333
11	1.2318548
12	1.2674288
13	1.2710685
14	1.2835046
15	1.2780374
16	1.2794027
17	1.2746432
18	1.2767927
19	1.2798274
20	1.28884
21	1.300543
22	1.3153842
23	1.3311235
24	1.3463574
25	1.3597459
26	1.3700327
27	1.3770399
28	1.3805856
29	1.3815629
30	1.3807538
31	1.3795139
32	1.3788543
33	1.3797925
34	1.3828134
35	1.3880839
36	1.3952691
37	1.4037367
38	1.4126173
39	1.4210068
40	1.4281091
41	1.4333736
42	1.4365817
43	1.4378629
44	1.437663
45	1.4366448
46	1.4355704
47	1.4351578
48	1.4359625
49	1.4382844
50	1.44213
51	1.4472202
52	1.4530524
53	1.4589965
54	1.4644117
55	1.4687596
56	1.471696
57	1.4731254
58	1.4732099
59	1.4723336
60	1.4710277
61	1.4698736
62	1.4693981
63	1.4699829
64	1.4718003
65	1.4747893
66	1.4786712
67	1.4830053
68	1.4872702
69	1.4909588
70	1.4936676
71	1.4951671
72	1.4954391
73	1.4946759
74	1.493242
75	1.4916064
76	1.4902585
77	1.4896198
78	1.4899702
79	1.4914006
80	1.4937992
81	1.4968746
82	1.5002095
83	1.5033379
84	1.5058274
85	1.5073574
86	1.5077746
87	1.5071194
88	1.5056166
89	1.5036337
90	1.5016142
91	1.4999978
92	1.4991419
93	1.499258
94	1.5003748
95	1.5023335
96	1.5048172
97	1.5074085
98	1.5096646
99	1.5111963
100	1.5117382
101	1.5111963
102	1.5096645
103	1.5074084
104	1.504817
105	1.5023334
106	1.5003749
107	1.4992581
108	1.499142
109	1.499998
110	1.5016144
111	1.5036338
112	1.5056166
113	1.5071196
114	1.5077747
115	1.5073575
116	1.5058275
117	1.503338
118	1.5002098
119	1.496875
120	1.4937999
121	1.4914016
122	1.4899713
123	1.4896211
124	1.49026
125	1.4916081
126	1.4932437
127	1.494678
128	1.4954414
129	1.4951691
130	1.4936692
131	1.4909605
132	1.4872725
133	1.4830081
134	1.4786743
135	1.4747926
136	1.4718037
137	1.4699862
138	1.4694012
139	1.4698767
140	1.4710307
141	1.4723366
142	1.4732128
143	1.473128
144	1.4716981
145	1.4687612
146	1.4644131
147	1.458998
148	1.4530543
149	1.4472227
150	1.4421326
151	1.4382873
152	1.4359653
153	1.4351609
154	1.4355738
155	1.4366479
156	1.4376659
157	1.4378658
158	1.4365847
159	1.4333765
160	1.4281124
161	1.4210104
162	1.4126209
163	1.4037408
164	1.3952736
165	1.388089
166	1.3828189
167	1.3797984
168	1.3788609
169	1.3795209
170	1.380761
171	1.3815701
172	1.3805928
173	1.3770468
174	1.3700393
175	1.3597522
176	1.3463633
177	1.331129
178	1.3153894
179	1.3005478
180	1.2888443
181	1.2798312
182	1.2767959
183	1.2746459
184	1.279405
185	1.2780394
186	1.2835064
187	1.2710702
188	1.2674306
189	1.2318567
190	1.2127354
191	1.1492463
192	1.1167275
193	1.0335681
194	0.9972788
195	0.91674216
196	0.88092549
197	0.83836089
198	0.75203111
199	0.82979382

