1	0.69314718
2	0.42977113
3	0.737836
4	0.55722803
5	0.77549635
6	0.63125763
7	0.80597471
8	0.68300831
9	0.83129697
10	0.72260908
11	0.85287863
12	0.75457637
13	0.87164496
14	0.78130515
15	0.88821881
16	0.8042146
17	0.90303582
18	0.82421353
19	0.91641148
20	0.84191829
21	0.92858119
22	0.85776581
23	0.93972512
24	0.87207684
25	0.94998417
26	0.88509372
27	0.95947052
28	0.89700389
29	0.96827499
30	0.90795525
31	0.97647206
32	0.91806653
33	0.9841236
34	0.92743441
35	0.99128151
36	0.93613863
37	0.99798976
38	0.94424573
39	1.0042859
40	0.95181174
41	1.0102023
42	0.95888427
43	1.015767
44	0.96550411
45	1.0210042
46	0.97170642
47	1.0259355
48	0.97752169
49	1.0305796
50	0.98297654
51	1.0349532
52	0.98809429
53	1.0390711
54	0.99289549
55	1.0429463
56	0.9973983
57	1.0465907
58	1.0016188
59	1.0500147
60	1.0055714
61	1.0532277
62	1.0092687
63	1.0562383
64	1.0127222
65	1.059054
66	1.0159421
67	1.0616817
68	1.0189376
69	1.0641276
70	1.0217168
71	1.0663973
72	1.0242871
73	1.0684957
74	1.026655
75	1.0704273
76	1.0288264
77	1.0721962
78	1.0308065
79	1.073806
80	1.0326001
81	1.07526
82	1.0342113
83	1.0765608
84	1.0356436
85	1.0777112
86	1.0369004
87	1.0787131
88	1.0379842
89	1.0795685
90	1.0388974
91	1.0802791
92	1.039642
93	1.0808459
94	1.0402195
95	1.0812702
96	1.0406312
97	1.0815526
98	1.0408779
99	1.0816937
100	1.04096
101	1.0816937
102	1.0408779
103	1.0815526
104	1.0406312
105	1.0812702
106	1.0402195
107	1.0808459
108	1.039642
109	1.0802791
110	1.0388974
111	1.0795685
112	1.0379841
113	1.0787131
114	1.0369003
115	1.0777111
116	1.0356436
117	1.0765608
118	1.0342112
119	1.0752599
120	1.0326
121	1.073806
122	1.0308064
123	1.0721962
124	1.0288262
125	1.0704272
126	1.0266548
127	1.0684956
128	1.0242869
129	1.0663972
130	1.0217166
131	1.0641276
132	1.0189374
133	1.0616817
134	1.015942
135	1.0590539
136	1.012722
137	1.0562382
138	1.0092685
139	1.0532276
140	1.0055712
141	1.0500146
142	1.0016186
143	1.0465906
144	0.99739808
145	1.0429462
146	0.99289526
147	1.039071
148	0.98809404
149	1.0349531
150	0.98297628
151	1.0305795
152	0.97752142
153	1.0259354
154	0.97170613
155	1.0210041
156	0.96550381
157	1.0157668
158	0.95888395
159	1.0102021
160	0.9518114
161	1.0042857
162	0.94424539
163	0.99798955
164	0.93613828
165	0.99128129
166	0.92743406
167	0.98412338
168	0.91806619
169	0.97647184
170	0.90795491
171	0.96827477
172	0.89700356
173	0.95947031
174	0.8850934
175	0.94998396
176	0.87207654
177	0.93972494
178	0.85776552
179	0.92858101
180	0.84191803
181	0.91641132
182	0.8242133
183	0.90303568
184	0.8042144
185	0.88821869
186	0.78130498
187	0.87164486
188	0.75457622
189	0.85287855
190	0.72260896
191	0.83129692
192	0.68300823
193	0.80597468
194	0.63125757
195	0.77549633
196	0.557228
197	0.737836
198	0.42977112
199	0.69314718

